timestamp_s,outdoor_temperature_C,direct_normal_W_m2,diffuse_horizontal_W_m2,global_horizontal_W_m2,solar_altitude_deg,solar_azimuth_deg,south_window_direct_W_m2,south_window_diffuse_W_m2,window_solar_gain_W,wall_solar_gain_W,roof_solar_gain_W,opaque_solar_gain_W,total_zone_solar_gain_W
8989200.0,-2.8,0.0,0.0,0.0,17.283400488262807,-87.91229808933514,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
8992800.0,-2.8,0.0,0.0,0.0,5.790192278838083,262.55764980305537,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
8996400.0,-3.9,0.0,0.0,0.0,-5.454838359928602,252.92469757250007,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9000000.0,-4.0,0.0,0.0,0.0,-16.104472873529566,242.45007865330336,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9003600.0,-5.6,0.0,0.0,0.0,-25.700960584815874,230.37050124338748,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9007200.0,-4.4,0.0,1.0,1.0,-33.59124041764908,215.93561940360655,0.0,0.5,-32.218614,-32.966424,-30.983040000000006,-63.949464000000006,-96.16807800000001
9010800.0,-4.4,0.0,54.0,54.0,-38.9034435231097,198.7725436816926,0.0,27.0,212.07884399999998,-11.528136,-10.834560000000007,-22.362696000000007,189.71614799999998
9014400.0,-3.3,0.0,92.0,92.0,-40.75435109039294,179.61681763894438,0.0,46.0,387.23551199999997,3.8427120000000015,3.6115199999999916,7.454231999999993,394.68974399999996
9018000.0,-2.2,43.0,272.0,296.0,-38.75532635688946,160.50690694099046,0.0,136.0,1216.924992,87.64281036158485,72.04032,159.68313036158486,1376.6081223615847
9021600.0,-1.1,42.0,319.0,349.0,-33.324058412565385,143.44661820887922,0.0,159.5,1433.566134,107.71588026586032,89.90784,197.6237202658603,1631.1898542658603
9025200.0,0.0,241.0,380.0,575.0,-25.35162065132662,129.11568537841384,0.0,190.0,1714.73868,192.9093258282144,113.0976,306.00692582821443,2020.7456058282144
9028800.0,1.1,156.0,430.0,564.0,-15.703017720731845,117.11388515449241,0.0,215.0,1945.20798,186.9130819789357,132.10559999999998,319.01868197893566,2264.2266619789357
9032400.0,1.7,180.0,418.0,572.0,-5.022405865062794,106.68635444757598,0.0,209.0,1889.895348,185.24733785745266,127.54368,312.79101785745263,2202.6863658574525
9036000.0,1.0,323.0,342.0,602.0,6.238476953343922,97.07144810610151,0.0,171.0,1539.5820119999998,181.48836917146645,111.99491770802655,293.483286879493,1833.0652988794927
9039600.0,1.7,30.0,219.0,240.0,17.734947560941002,87.52971259777402,1.2315882162943588,109.5,983.9812649639043,61.24675346843607,55.36590266195216,116.61265613038823,1100.5939210942925
9043200.0,1.7,548.0,247.0,558.0,29.13982517664393,77.22575203861014,105.83258117840967,123.5,2077.33677805525,175.65263859410373,163.97994316946696,339.63258176357067,2416.9693598188205
9046800.0,1.1,0.0,99.0,99.0,40.032882241691375,65.00934666000664,0.0,49.5,419.501214,6.674184,6.2726399999999956,12.946823999999996,432.448038
9050400.0,0.6,11.0,68.0,70.0,49.71318507691455,49.11696849264486,4.655419778251132,34.0,319.5275014999877,-4.188583555262034,-2.3224017518577504,-6.5109853071197845,313.0165161928679
9054000.0,-1.1,121.0,2.0,4.0,56.883642797634344,27.283095828996032,58.753004592131816,1.0,514.0213256498162,-19.14317762082391,7.924471722669445,-11.218705898154465,502.8026197516617
9057600.0,-1.1,0.0,0.0,0.0,59.58376282850914,-0.573339400150435,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9061200.0,-1.7,0.0,0.0,0.0,56.67303855252789,-28.27052080833777,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9064800.0,-3.3,0.0,0.0,0.0,49.36966679273242,-49.83817920354335,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9068400.0,-3.3,0.0,0.0,0.0,39.62239963694843,-65.54389019480308,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9072000.0,-2.8,0.0,0.0,0.0,28.698732800631248,-77.65695509197464,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9075600.0,-3.3,0.0,0.0,0.0,17.46553851116655,-88.2541474022951,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9079200.0,-2.8,0.0,0.0,0.0,5.97563442674963,262.23154719089285,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9082800.0,-4.4,0.0,0.0,0.0,-5.2555853869478,252.60722202030956,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9086400.0,-4.4,0.0,0.0,0.0,-15.881198748971745,242.13841074276556,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9090000.0,-5.0,0.0,0.0,0.0,-25.443648650059924,230.07014468949907,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9093600.0,-5.0,149.0,2.0,6.0,-33.29210492539506,215.66729414358286,0.0,1.0,-27.609228,10.202923426619034,-30.602880000000006,-20.399956573380972,-48.00918457338098
9097200.0,-2.8,572.0,72.0,196.0,-38.562500080516664,198.57656174082967,0.0,36.0,295.04779199999996,141.59781206833043,-3.991680000000006,137.60613206833042,432.6539240683304
9100800.0,-0.6,558.0,162.0,389.0,-40.385697875609154,179.5366400279522,0.0,81.0,709.892532,149.6393720270291,30.222719999999995,179.86209202702912,889.7546240270291
9104400.0,0.6,98.0,279.0,335.0,-38.38329577524021,160.55135487863348,0.0,139.5,1249.190694,104.65621893473883,74.70143999999999,179.35765893473882,1428.5483529347387
9108000.0,1.0,358.0,333.0,589.0,-32.96845032253406,143.5836167118817,0.0,166.5,1498.097538,204.47569566603053,95.23007999999999,299.7057756660305,1797.8033136660306
9111600.0,1.7,24.0,290.0,309.0,-25.019914384905448,129.30575964330467,0.0,145.0,1299.89394,91.18564699394575,78.88319999999999,170.06884699394573,1469.9627869939457
9115200.0,-0.6,0.0,212.0,212.0,-15.393702326356673,117.33146275340998,0.0,106.0,940.3618319999999,52.382232,49.23071999999999,101.61295199999999,1041.974784
9118800.0,0.6,0.0,244.0,244.0,-4.7299845809749534,106.91980277144572,0.0,122.0,1087.862184,65.326104,61.39583999999999,126.721944,1214.584128
9122400.0,-1.7,0.0,140.0,140.0,6.520951320606218,97.31755916894059,0.0,70.0,608.48604,23.258520000000004,21.859199999999994,45.11772,653.60376
9126000.0,-2.2,0.0,126.0,126.0,18.015287509772843,87.78927272943281,0.0,63.0,543.954636,17.595576,16.536959999999993,34.132535999999995,578.087172
9129600.0,-2.0,0.0,99.0,99.0,29.427093066028974,77.49969852428909,0.0,49.5,419.501214,6.674184,6.2726399999999956,12.946823999999996,432.448038
9133200.0,-1.1,0.0,99.0,99.0,40.33798287861918,65.29169708867468,0.0,49.5,419.501214,6.674184,6.2726399999999956,12.946823999999996,432.448038
9136800.0,-1.1,0.0,35.0,35.0,50.047733846029935,49.3752135512199,0.0,17.5,124.50050999999999,-19.21356,-18.057600000000008,-37.27116000000001,87.22934999999998
9140400.0,-2.2,111.0,3.0,5.0,57.25010553224973,27.417253056329084,53.30320958779757,1.5,468.3902940581197,-19.950774877252957,5.267284466039932,-14.683490411213025,453.7068036469067
9144000.0,-1.7,0.0,0.0,0.0,59.95149819291836,-0.7048595354044965,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9147600.0,-2.2,0.0,0.0,0.0,56.99166430521272,-28.62726992493236,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9151200.0,-2.8,0.0,0.0,0.0,49.62749081544844,-50.254594283824105,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9154800.0,-3.9,0.0,0.0,0.0,39.83696943094931,-65.94164391137967,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9158400.0,-5.6,0.0,0.0,0.0,28.889516911146472,-78.02355567987652,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9162000.0,-6.7,0.0,0.0,0.0,17.646681791403825,-88.5931406622123,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9165600.0,-6.7,0.0,0.0,0.0,6.1604343466320906,261.9086110029086,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9169200.0,-6.1,0.0,0.0,0.0,-5.056772240536961,252.29330693741872,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9172800.0,-6.7,0.0,0.0,0.0,-15.658343115256654,241.83084656045975,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9176400.0,-7.2,0.0,0.0,0.0,-25.186980349760233,229.77456094392582,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9180000.0,-7.2,112.0,4.0,7.0,-32.99416243506381,215.40426531576585,0.0,2.0,-18.390456000000004,0.4983419493926231,-29.842560000000006,-29.34421805060738,-47.73467405060738
9183600.0,-5.6,398.0,114.0,203.0,-38.22359041463129,198.3855458601771,0.0,57.0,488.64200400000004,114.58502553286415,11.975039999999993,126.56006553286414,615.2020695328642
9187200.0,-2.8,445.0,163.0,346.0,-40.019890025325125,179.45964681944403,0.0,81.5,714.5019179999999,126.85289891166593,30.602879999999992,157.45577891166593,871.9576969116658
9190800.0,-0.6,606.0,180.0,532.0,-38.0145012735457,160.59659434659795,0.0,90.0,792.86148,195.85006339554374,37.06559999999999,232.91566339554373,1025.7771433955438
9194400.0,2.2,697.0,202.0,703.0,-32.61608189014491,143.71982078862,0.0,101.0,894.267972,249.95468514121978,45.42912,295.3838051412198,1189.6517771412198
9198000.0,3.3,868.0,163.0,872.0,-24.691351512659352,129.4944705623007,0.0,81.5,714.5019179999999,295.7783597214627,30.602879999999992,326.3812397214627,1040.8831577214626
9201600.0,5.6,956.0,118.0,946.0,-15.087500249735655,117.5476660334709,0.0,59.0,507.07954800000005,300.29238582168114,13.495679999999993,313.78806582168113,820.8676138216812
9205200.0,7.2,977.0,102.0,947.0,-4.440745046520484,107.15209310905432,0.0,51.0,433.3293719999999,278.60646321598057,7.413119999999992,286.01958321598056,719.3489552159805
9208800.0,9.4,980.0,98.0,894.0,6.800090526634258,97.56284296908647,0.0,49.0,414.8918279999999,240.23605380271425,50.005268033976165,290.2413218366904,705.1331498366903
9212400.0,10.6,957.0,78.0,760.0,18.292075975284828,88.04847034459964,30.942915099347253,39.0,607.9597873162397,189.08801947424155,112.47608317918267,301.56410265342424,909.523889969664
9216000.0,11.7,879.0,88.0,591.0,29.710563319628534,77.77399764281785,161.67386991977583,44.0,1859.2325131480716,175.7179379900049,167.70717707688803,343.42511506689294,2202.6576282149645
9219600.0,12.2,793.0,72.0,390.0,40.63908613542589,65.5755689709897,248.81922025451442,36.0,2588.8554527441506,139.03861827679987,192.3512952981172,331.38991357491705,2920.2453663190677
9223200.0,11.1,607.0,44.0,172.0,50.37831509116704,49.63664881110841,250.6942922265081,22.0,2477.07850573755,75.81760836668327,163.10957444288948,238.92718280957274,2716.005688547123
9226800.0,7.8,135.0,3.0,5.0,57.61308348045583,27.555278754424183,64.10803042351246,1.5,567.9974738434248,-17.435988215582903,13.115818434642783,-4.32016978094012,563.6773040624847
9230400.0,6.1,0.0,0.0,0.0,60.31623338102161,-0.8356462168519271,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9234000.0,5.0,0.0,0.0,0.0,57.30726243537832,-28.98507808548663,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9237600.0,5.0,0.0,0.0,0.0,49.882584597753954,-50.67050658684732,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9241200.0,5.6,0.0,0.0,0.0,40.04943303849114,-66.33755058425992,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9244800.0,5.6,0.0,0.0,0.0,29.078812172593814,-78.38765575803741,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9248400.0,5.0,0.0,0.0,0.0,17.8268226620428,-88.92914051745768,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9252000.0,5.6,0.0,0.0,0.0,6.344572191378676,261.58896411194144,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9255600.0,5.0,0.0,0.0,0.0,-4.858435475012788,251.98306462212253,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9259200.0,4.4,0.0,0.0,0.0,-15.435963112750919,241.52748627859853,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9262800.0,3.9,0.0,0.0,0.0,-24.931035667423025,229.48382948142847,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9266400.0,5.0,166.0,3.0,8.0,-32.69751342117552,215.14657838592075,0.0,1.5,-22.999842000000005,15.797609753918165,-30.222720000000006,-14.425110246081841,-37.424952246081844
9270000.0,11.7,553.0,67.0,192.0,-37.886826415691274,198.19950843259875,0.0,33.5,272.000862,135.73389892624832,-5.892480000000006,129.8414189262483,401.8422809262483
9273600.0,14.4,789.0,81.0,408.0,-39.65704271984925,179.38585252406736,0.0,40.5,336.53226599999994,167.61902000984432,-0.5702400000000054,167.0487800098443,503.5810460098443
9277200.0,16.1,838.0,107.0,597.0,-37.64906343097915,160.64266525820005,0.0,53.5,456.376302,227.22114073550435,9.313919999999996,236.53506073550435,692.9113627355043
9280800.0,17.2,885.0,114.0,754.0,-32.26708123381368,143.85527267661698,0.0,57.0,488.64200400000004,269.7269108885259,11.975039999999993,281.70195088852586,770.3439548885259
9284400.0,18.3,917.0,132.0,884.0,-24.36606341290368,129.68184010556928,0.0,66.0,571.610952,299.03901563612317,18.817919999999994,317.8569356361232,889.4678876361231
9288000.0,18.9,871.0,182.0,940.0,-14.784541233842667,117.76249294174175,0.0,91.0,802.080252,301.5913879042031,37.825919999999996,339.4173079042031,1141.4975599042032
9291600.0,19.4,605.0,309.0,834.0,-4.154813043734718,107.38320307768427,0.0,154.5,1387.472274,259.81154060813543,86.10624,345.91778060813544,1733.3900546081354
9295200.0,19.4,323.0,374.0,637.0,7.07577272050115,97.80726060309128,0.0,187.0,1687.0823639999999,195.31348973607527,125.94234781917359,321.25583755524883,2008.3382015552488
9298800.0,19.4,595.0,243.0,669.0,18.565193216475027,88.30725288150619,16.661502577510692,121.5,1236.8513914394835,183.1332572705412,133.03249670579646,316.16575397633767,1553.0171454158212
9302400.0,20.0,83.0,257.0,304.0,29.990114753474177,78.04858774852462,14.886568545421841,128.5,1285.0200832826156,86.8946572618712,82.10984521772028,169.00450247959148,1454.0245857622072
9306000.0,17.8,29.0,155.0,167.0,40.93606421953544,65.86090703182515,8.959262632141135,77.5,760.2202294938289,34.539640540111435,34.78512546036937,69.3247660004808,829.5449954943098
9309600.0,17.0,396.0,88.0,173.0,50.70479130634784,49.90127410658446,161.537559581623,44.0,1857.9758992193977,61.48185978842543,118.59535853062127,180.0772183190467,2038.0531175384444
9313200.0,16.1,158.0,4.0,7.0,57.97244316074907,27.697298938000444,74.19045400115705,2.0,665.5544240131545,-14.66794078569925,21.08037169924289,6.4124309135436395,671.9668549266981
9316800.0,12.2,0.0,0.0,0.0,60.67786647014751,-0.9655165956043797,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9320400.0,11.7,0.0,0.0,0.0,57.619770305435026,-29.34372824886232,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9324000.0,10.6,0.0,0.0,0.0,50.13492397441904,-51.0856849966073,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9327600.0,8.9,0.0,0.0,0.0,40.25978597442507,-66.73141471152987,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9331200.0,8.9,0.0,0.0,0.0,29.266617247322902,-78.74909482361544,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9334800.0,7.8,0.0,0.0,0.0,18.005952439178852,-89.26201162673493,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9338400.0,7.2,0.0,0.0,0.0,6.52802662967784,261.2727270975955,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9342000.0,7.2,0.0,0.0,0.0,-4.66061337754822,251.67660465068175,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9345600.0,6.7,0.0,0.0,0.0,-15.21411760411695,241.2284267334652,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9349200.0,7.2,0.0,0.0,0.0,-24.675895951862817,229.19802579637448,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9352800.0,8.3,205.0,3.0,11.0,-32.4022589911855,214.89427466094327,0.0,1.5,-22.999842000000005,27.25082286904751,-30.222720000000006,-2.9718971309524953,-25.9717391309525
9356400.0,10.6,640.0,60.0,207.0,-37.55231973091122,198.0184582659881,0.0,30.0,239.73515999999998,155.80963397774622,-8.553600000000007,147.2560339777462,386.9911939777462
9360000.0,15.0,807.0,83.0,421.0,-39.29727015892964,179.31526819674156,0.0,41.5,345.751038,173.31421284943872,0.1900799999999947,173.5042928494387,519.2553308494387
9363600.0,18.3,844.0,107.0,603.0,-37.287101116379986,160.68960357687837,0.0,53.5,456.376302,229.78245911639644,9.313919999999996,239.09637911639643,695.4726811163964
9367200.0,18.9,794.0,164.0,741.0,-31.92157411374369,143.9900110881864,0.0,82.0,719.111304,264.39332558046726,30.983039999999995,295.3763655804673,1014.4876695804674
9370800.0,19.4,525.0,316.0,748.0,-24.0441787219156,129.8678875908294,0.0,158.0,1419.737976,254.719495910761,88.76736,343.486855910761,1763.224831910761
9374400.0,21.1,126.0,417.0,527.0,-14.48495206472308,117.97593929488173,0.0,208.5,1885.285962,173.22854554529158,127.16352,300.3920655452916,2185.6780275452916
9378000.0,21.1,653.0,295.0,864.0,-3.8723112231520114,107.6131082315598,0.0,147.5,1322.94087,268.0787228275701,80.78399999999999,348.8627228275701,1671.80359282757
9381600.0,22.8,830.0,204.0,883.0,7.347879368405942,98.05077078475615,0.0,102.0,903.4867439999999,248.7784790610889,86.54401627601551,335.3224953371044,1238.8092393371044
9385200.0,21.7,601.0,220.0,652.0,18.834523000156857,88.56556465779414,14.239258568547957,110.0,1108.50539819249,174.5334537510325,126.03233661780149,300.565790368834,1409.071188561324
9388800.0,22.2,625.0,164.0,526.0,30.26562982246375,78.32340273962744,109.2509528920659,82.0,1726.270929494696,155.2409878031405,150.7357222895027,305.9767100926432,2032.247639587339
9392400.0,21.1,330.0,168.0,302.0,41.22879285719594,66.14764942095039,100.36240115991744,84.0,1662.7669416658146,93.61434720768213,115.18554177300328,208.7998889806854,1871.5668306465
9396000.0,18.3,435.0,57.0,151.0,51.027027735917365,50.16908090627612,175.24413579335422,28.5,1841.4427342159715,54.379612389268395,118.87131491531312,173.25092730458152,2014.6936615205532
9399600.0,16.7,0.0,5.0,5.0,58.32805252854973,27.84343527981655,0.0,2.5,-13.781070000000003,-31.348440000000004,-29.462400000000006,-60.81084000000001,-74.59191000000001
9403200.0,16.1,0.0,0.0,0.0,61.03629689202418,-1.0942845672455341,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9406800.0,13.9,0.0,0.0,0.0,57.92912731467373,-29.70299839112353,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9410400.0,11.7,0.0,0.0,0.0,50.38448650397422,-51.499896783118785,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9414000.0,11.1,0.0,0.0,0.0,40.46802441128519,-67.12304164858803,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9417600.0,9.4,0.0,0.0,0.0,29.45293048362854,-79.10771407179598,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9421200.0,10.6,0.0,0.0,0.0,18.18406136772308,-89.59162072560436,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9424800.0,8.3,0.0,0.0,0.0,6.710774820722774,260.9600181884856,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9428400.0,7.2,0.0,0.0,0.0,-4.463345961794587,251.37403382727257,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9432000.0,8.3,0.0,0.0,0.0,-14.992867134675073,240.93376139336976,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9435600.0,8.9,0.0,0.0,0.0,-24.421643848167868,228.91722140954712,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9439200.0,8.3,14.0,6.0,7.0,-32.108500802697144,214.64739134656563,0.0,3.0,-9.171684000000006,-26.87428905318523,-29.082240000000006,-55.956529053185236,-65.12821305318525
9442800.0,11.1,41.0,102.0,111.0,-37.22018168928169,197.842400659223,0.0,51.0,433.3293719999999,18.487990439527145,7.413119999999992,25.901110439527137,459.23048243952707
9446400.0,13.9,112.0,198.0,245.0,-38.94068550131249,179.24790150548313,0.0,99.0,875.830428,70.88739820842684,43.90848,114.79587820842684,990.6263062084269
9450000.0,16.7,373.0,277.0,498.0,-36.92873144137771,160.73744137666492,0.0,138.5,1239.971922,176.28058168528725,73.94112,250.22170168528726,1490.193623685287
9453600.0,18.3,842.0,170.0,785.0,-31.579683888597813,144.12407122185306,0.0,85.0,746.76762,281.7094396712375,33.263999999999996,314.9734396712375,1061.7410596712375
9457200.0,19.4,772.0,239.0,877.0,-23.725823281652126,130.05262965246655,0.0,119.5,1064.8152539999999,299.7352747914666,59.49503999999999,359.23031479146664,1424.0455687914664
9460800.0,19.4,90.0,406.0,485.0,-14.188856507516386,118.18799873745726,0.0,203.0,1834.582716,158.026240439628,122.98175999999998,281.00800043962795,2115.5907164396276
9464400.0,21.1,78.0,409.0,477.0,-3.5933590300657423,107.84178202668886,0.0,204.5,1848.410874,153.89106523604008,124.12224,278.0133052360401,2126.42417923604
9468000.0,21.1,203.0,377.0,544.0,7.61629533621496,98.29332982040401,0.0,188.5,1700.910522,168.12645992226498,122.18542882827367,290.3118887505386,1991.2224107505385
9471600.0,20.6,0.0,131.0,131.0,19.099952694396862,88.82334685053456,0.0,65.5,567.001566,19.618056000000003,18.43775999999999,38.05581599999999,605.057382
9475200.0,20.0,0.0,149.0,149.0,30.536994730557552,78.59837201948955,0.0,74.5,649.970514,26.898984,25.28063999999999,52.17962399999999,702.150138
9478800.0,18.3,0.0,120.0,120.0,41.517151427177474,66.43572757973982,0.0,60.0,516.29832,15.1686,14.255999999999993,29.42459999999999,545.7229199999999
9482400.0,17.2,0.0,49.0,49.0,51.34489251628328,50.440051916010766,0.0,24.5,189.03191399999997,-13.550616000000003,-12.735360000000007,-26.285976000000012,162.74593799999997
9486000.0,15.0,168.0,5.0,10.0,58.67978104761072,27.99380454914724,77.11212424463488,2.5,697.0980218469612,-13.485447831822817,25.097507348231467,11.61205951640865,708.7100813633698
9489600.0,13.9,0.0,0.0,0.0,61.39142543242548,-1.221760888726992,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9493200.0,12.2,0.0,0.0,0.0,58.2352748751717,-30.06266156648004,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9496800.0,14.4,0.0,0.0,0.0,50.63125139294517,-51.91290778210595,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9500400.0,12.2,0.0,0.0,0.0,40.674145086092565,-67.51223774423993,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9504000.0,10.6,0.0,0.0,0.0,29.63774983656516,-79.46335648413537,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9507600.0,9.4,0.0,0.0,0.0,18.361138570757127,-89.91783668919584,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9511200.0,8.9,0.0,0.0,0.0,6.892792393023925,260.6509532082955,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9514800.0,7.8,0.0,0.0,0.0,-4.266674957416725,251.07545613837948,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9518400.0,5.6,0.0,0.0,0.0,-14.772273889364438,240.64358033201512,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9522000.0,6.1,0.0,0.0,0.0,-24.168363226762327,228.64148388068708,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9525600.0,5.0,0.0,0.0,0.0,-31.816340980698477,214.4059616090306,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002
9529200.0,8.3,675.0,68.0,229.0,-36.890523227634674,197.67133747958118,0.0,34.0,276.61024799999996,169.23081777545505,-5.512320000000006,163.71849777545503,440.328745775455
9532800.0,10.0,806.0,82.0,427.0,-38.58740080593446,179.18375680116355,0.0,41.0,341.141652,174.72778147483865,-0.19008000000000536,174.53770147483866,515.6793534748386
9536400.0,12.2,923.0,91.0,642.0,-36.57406971535277,160.78620690479443,0.0,45.5,382.626126,246.0209826582739,3.231359999999995,249.2523426582739,631.878468658274
9540000.0,13.3,945.0,85.0,778.0,-31.241531474749827,144.25748477907334,0.0,42.5,354.96980999999994,278.444738891369,0.9503999999999948,279.395138891369,634.364948891369
9543600.0,14.4,844.0,202.0,902.0,-23.411120091136105,130.23608021751377,0.0,101.0,894.267972,307.631008469266,45.42912,353.06012846926603,1247.328100469266
9547200.0,14.4,475.0,353.0,770.0,-13.896375246986521,118.39866270712139,0.0,176.5,1590.2852579999999,253.25059215816967,102.83328,356.0838721581697,1946.3691301581696
9550800.0,15.0,503.0,315.0,756.0,-3.3180726358375794,108.0691957925587,0.0,157.5,1415.12859,235.2116407263938,88.38719999999999,323.5988407263938,1738.7274307263938
9554400.0,15.6,430.0,342.0,696.0,7.8809089665849,98.5348915917557,0.0,171.0,1539.5820119999998,209.1336003761117,121.06546266036591,330.1990630364776,1869.7810750364774
